0,3,3,5,6,0.9999622,0,5,5,4
0,3,1,5,6,0.9941897,1,2,2,3
1,2,2,5,6,0.998485,0,3,3,4
1,3,1,5,6,0.9998481,0,4,4,3
2,0,2,5,6,0.9831138,0,2,2,4
2,1,0,5,6,0.989646,0,3,3,3
0,3,2,5,6,0.999993,0,5,5,4
2,2,0,5,6,0.9977089,0,4,4,3
1,2,1,5,6,0.9905604,0,4,4,3
0,1,0,5,6,0.9988425,0,4,4,3
1,3,2,5,6,0.9742669,0,4,4,4
1,2,3,5,6,0.9914141,0,3,3,4
0,0,0,3,4,0.9760748,0,4,3,2
1,2,1,3,4,0.9959648,0,4,4,2
2,0,2,3,4,0.996346,1,2,2,4
1,2,2,3,4,0.9275192,0,4,4,2
1,0,1,3,4,0.9920344,0,4,4,2
2,2,3,3,4,0.06997941,0,2,2,4
2,2,1,3,4,0.02004101,0,1,1,4
2,3,0,3,4,0.01213602,0,3,2,3
2,2,2,3,4,0.9227446,0,3,3,3
0,1,1,3,4,0.9999996,1,4,4,2
2,1,0,3,4,0.9788943,1,4,4,3
2,0,1,3,4,0.9778416,1,4,3,4
2,1,1,3,4,0.9007232,0,3,3,5
2,3,2,3,4,0.9952595,1,4,4,2
0,2,3,3,4,0.9828863,1,4,3,4
1,0,3,3,4,0.9901133,1,4,4,2
2,2,0,3,4,0.997371,1,3,3,3
1,1,3,3,4,0.9326196,0,4,4,2
1,0,0,3,4,0.9923723,0,4,4,2
0,0,2,3,4,0.9927512,1,4,3,2
0,3,3,3,4,0.9999999,1,4,4,3
0,1,2,3,4,0.9999998,1,4,4,2
1,3,3,3,4,0.9458373,0,3,2,4
1,1,2,3,4,0.9913074,0,4,4,2
0,3,0,3,4,0.9999999,1,4,4,3
1,3,2,3,4,0.9160607,0,4,4,2
0,0,1,3,4,0.9730081,1,4,3,3
0,3,1,3,4,0.9999993,1,4,4,2
0,2,0,3,4,0.7779448,0,2,2,4
2,1,2,3,4,0.3162334,1,1,1,4
2,0,0,3,4,0.9525055,1,4,4,2
0,1,3,3,4,0.9999995,1,4,4,2
2,0,3,3,4,0.9372279,1,3,3,2
1,0,2,3,4,0.9964226,1,4,4,2
0,2,2,3,4,0.8079989,0,2,2,4
1,3,1,3,4,0.9895842,0,4,4,2
1,2,3,3,4,0.9869357,0,4,4,3
2,3,1,3,4,0.006829091,0,2,2,4
0,1,0,3,4,0.999999,1,4,4,2
1,3,0,3,4,0.982759,0,4,4,2
0,0,3,3,4,0.9972845,1,4,3,3
0,2,1,3,4,0.9819976,1,4,4,4
0,3,2,3,4,0.9999998,1,4,4,2
2,1,3,3,4,0.8100318,0,4,3,2
1,1,1,3,4,0.9925941,0,4,4,2
1,2,0,3,4,0.9865759,0,4,4,2
2,3,3,3,4,0.9959477,1,4,4,2
1,1,0,3,4,0.9796089,1,4,4,2
2,3,2,3,4,0.9829535,1,4,5,1
2,0,3,3,4,0.9302557,1,2,5,1
1,3,0,3,4,0.9771994,1,3,5,1
1,2,3,3,4,0.9295058,0,2,4,1
0,2,1,3,4,0.9809579,0,2,5,1
2,2,1,3,4,0.9853238,1,4,4,1
2,0,1,3,4,0.9840944,1,3,5,1
1,3,1,3,4,0.9008126,0,2,4,1
2,1,3,3,4,0.9643455,1,4,5,1
2,3,0,3,4,0.9929871,1,5,5,1
0,2,3,3,4,0.9700407,0,2,4,1
1,3,2,3,4,0.966391,0,3,4,1
0,1,3,3,4,0.9999999,1,5,5,1
0,0,3,3,4,0.9999965,1,5,5,1
0,3,1,3,4,0.9999973,1,5,5,1
2,2,0,3,4,0.9970845,1,5,5,1
0,3,0,3,4,0.9999989,1,5,5,1
0,0,0,3,4,0.9999981,1,5,5,1
2,3,1,3,4,0.9904838,1,5,5,1
1,1,1,3,4,0.9981012,0,5,5,1
0,3,3,3,4,0.9999985,0,5,5,1
0,0,2,3,4,0.9999976,1,5,5,1
2,0,0,3,4,0.987595,1,4,5,1
1,0,3,3,4,0.9990147,0,5,5,1
1,2,2,3,4,0.9916627,0,3,5,1
0,1,2,3,4,0.9999999,1,5,5,1
1,1,2,3,4,0.998324,0,5,5,1
2,0,2,3,4,0.9863566,1,4,5,1
0,1,0,3,4,0.9999995,1,5,5,1
2,1,1,3,4,0.9640915,1,4,5,1
1,1,3,3,4,0.9626704,1,3,4,1
0,0,1,3,4,0.9999998,1,5,5,1
1,2,0,3,4,0.9886428,0,3,4,1
0,1,1,3,4,0.9999173,1,4,4,1
1,0,2,3,4,0.9979661,1,4,5,1
2,1,2,3,4,0.6795678,0,2,2,1
0,2,2,3,4,0.9998111,1,4,5,1
2,1,0,3,4,0.9723778,1,3,4,1
2,2,3,3,4,0.9933344,1,5,5,1
1,0,1,3,4,0.9986248,1,5,5,1
2,3,3,3,4,0.6457579,0,2,2,1
1,3,3,3,4,0.9820076,1,3,4,1
1,0,0,3,4,0.9995193,1,5,5,1
1,1,0,3,4,0.9998354,1,5,5,1
0,2,0,3,4,0.9997646,1,4,5,1
0,3,2,3,4,0.9999999,1,5,5,1
2,2,2,3,4,0.7413144,0,2,2,1
1,2,1,3,4,0.9986047,1,4,5,1
2,0,3,1,2,0.8840789,0,4,5,2
2,3,3,1,2,0.9466393,0,3,4,1
1,1,0,1,2,0.9719377,0,5,5,1
0,0,1,1,2,0.8348082,0,5,5,3
2,1,0,1,2,0.1745143,0,2,5,1
0,3,0,1,2,0.9634554,1,5,5,1
1,3,0,1,2,0.7416614,0,2,2,1
1,3,3,1,2,0.8701543,0,4,5,2
0,2,2,1,2,0.9999999,0,3,5,1
1,2,2,1,2,0.9985689,0,5,5,1
1,0,0,1,2,0.9573795,0,3,3,1
1,3,2,1,2,0.9984863,0,5,5,1
2,2,1,1,2,0.0796215,0,1,1,1
0,1,1,1,2,0.9999998,0,5,5,1
2,0,0,1,2,0.9818462,0,5,5,1
2,0,1,1,2,0.7595387,0,5,5,1
0,2,1,1,2,0.9999999,1,5,5,1
2,0,2,1,2,0.8579428,0,2,3,1
2,1,1,1,2,0.3502263,0,1,1,1
1,1,3,1,2,0.9862815,0,5,5,1
1,1,2,1,2,0.998513,0,5,5,1
1,3,1,1,2,0.844422,0,4,4,1
1,2,3,1,2,0.857708,0,4,3,1
0,2,3,1,2,0.9281183,1,4,5,1
0,2,0,1,2,0.6328667,0,4,5,1
0,0,2,1,2,0.8838503,0,3,4,1
2,1,3,1,2,0.2039346,1,2,1,1
0,1,3,1,2,0.9921881,0,5,5,1
2,2,3,1,2,0.6735988,0,4,4,1
0,0,0,1,2,0.9847741,0,5,5,1
1,0,3,1,2,0.9826223,1,5,5,1
1,2,0,1,2,0.9544816,0,5,5,1
1,2,1,1,2,0.8760144,0,3,3,1
2,1,2,1,2,0.8918094,0,4,5,1
2,2,2,1,2,0.8461105,1,5,5,1
1,0,2,1,2,0.99858,1,5,5,1
0,3,2,1,2,0.9999988,0,5,5,1
2,3,1,1,2,0.1465447,1,1,1,1
0,0,3,1,2,0.9842004,0,5,5,1
2,2,0,1,2,0.9380912,0,5,5,1
1,1,1,1,2,0.7354479,0,2,2,1
0,1,2,1,2,0.9999986,1,5,5,1
2,3,2,1,2,0.9208421,0,4,5,1
0,3,3,1,2,0.8291149,0,3,3,1
1,0,1,1,2,0.9986187,0,5,5,1
0,3,1,1,2,0.9999992,0,5,5,1
2,3,0,1,2,0.9964546,1,5,5,1
0,1,0,1,2,0.9976097,0,5,5,1
2,1,1,2,1,0.9376511,0,3,3,2
1,2,2,2,1,0.9961575,0,2,4,2
1,2,3,2,1,0.979109,0,2,4,2
0,1,0,2,1,0.9995127,1,3,4,2
1,0,1,2,1,0.9835781,0,2,4,1
2,0,2,2,1,0.8505649,0,1,1,2
1,3,2,2,1,0.9541761,0,2,4,1
0,2,2,2,1,0.9995402,0,3,4,2
1,0,2,2,1,0.9958397,0,2,4,1
0,2,3,2,1,0.9998956,0,4,5,3
0,3,2,2,1,0.932869,0,2,3,2
1,1,0,2,1,0.9976563,0,2,3,2
2,3,1,2,1,0.9330273,0,2,5,2
2,3,2,2,1,0.8893908,0,1,1,2
0,0,0,2,1,0.9999079,1,5,5,1
1,3,3,2,1,0.9824365,0,2,4,2
0,1,3,2,1,0.9947466,0,2,4,3
1,1,1,2,1,0.9979484,0,3,4,1
0,0,2,2,1,0.9999982,0,5,5,1
1,2,1,2,1,0.9842838,0,3,4,1
0,1,2,2,1,0.9842819,0,1,5,1
2,2,1,2,1,0.8445123,0,1,1,1
0,0,3,2,1,0.9992468,0,5,5,2
0,3,3,2,1,0.8787888,0,2,5,2
0,3,1,2,1,0.841451,0,2,5,1
0,0,1,2,1,0.9999389,0,5,5,1
2,0,0,2,1,0.8899691,0,2,3,2
2,0,3,2,1,0.9865775,0,3,4,1
2,2,2,2,1,0.8386937,0,1,2,2
0,2,0,2,1,0.9934554,1,2,4,2
1,1,3,2,1,0.9366018,1,2,5,3
2,1,3,2,1,0.9902759,0,5,5,1
2,2,3,2,1,0.9560673,0,3,4,1
2,1,2,2,1,0.8897668,0,2,4,2
1,1,2,2,1,0.9794428,0,3,5,1
1,3,1,2,1,0.9926502,0,3,4,1
2,2,0,2,1,0.9590411,1,3,4,1
0,3,0,2,1,0.9357317,0,2,1,1
2,0,1,2,1,0.7914601,0,2,3,1
1,0,0,2,1,0.9842781,1,2,4,1
2,3,0,2,1,0.6798822,0,1,3,1
0,2,1,2,1,0.9987594,1,4,4,1
2,3,3,2,1,0.8636631,0,1,1,2
0,1,1,2,1,0.9685329,0,2,4,2
2,1,0,2,1,0.8962283,0,2,5,1
1,2,0,2,1,0.9262443,0,3,5,1
1,3,0,2,1,0.9794055,0,4,5,1
1,0,3,2,1,0.9766311,0,4,5,3
2,1,0,2,4,0.9875382,1,4,5,1
0,2,0,2,4,0.9996686,0,4,3,1
2,1,3,2,4,0.994372,0,4,4,2
1,3,2,2,4,0.999055,0,5,5,3
1,0,2,2,4,0.9992131,0,5,5,3
0,3,0,2,4,1,0,4,4,1
0,3,3,2,4,1,0,5,4,2
1,1,0,2,4,0.9992492,0,3,4,1
0,1,3,2,4,0.9893185,0,5,4,3
2,0,2,2,4,0.7301872,0,2,2,2
2,3,0,2,4,0.998304,1,3,4,1
1,1,1,2,4,0.9989446,0,4,3,1
1,2,3,2,4,0.9988801,0,2,2,2
0,3,2,2,4,0.9999999,0,5,5,2
2,0,3,2,4,0.9774317,1,1,2,3
0,1,1,2,4,0.9956148,0,3,4,2
1,3,0,2,4,0.9991868,0,4,4,1
0,2,1,2,4,0.9999999,0,4,4,2
0,0,0,2,4,1,0,5,5,1
2,3,3,2,4,0.9955129,0,5,5,1
0,1,0,2,4,0.9826179,1,1,2,1
2,3,2,2,4,0.9945809,0,5,5,2
0,3,1,2,4,1,0,4,4,2
1,2,0,2,4,0.9990543,0,3,3,1
1,0,1,2,4,0.9991735,0,2,1,2
1,0,0,2,4,0.9992471,0,2,2,1
1,3,3,2,4,0.9992382,0,2,2,3
2,1,2,2,4,0.03277818,0,1,1,2
2,1,1,2,4,0.3902196,0,1,1,2
2,2,1,2,4,0.9711645,0,1,1,2
1,2,2,2,4,0.9992542,0,3,3,3
2,0,0,2,4,0.9909254,1,3,2,1
1,0,3,2,4,0.9992087,0,4,4,4
1,3,1,2,4,0.9988003,0,4,5,2
2,2,0,2,4,0.9974937,1,1,1,1
0,0,3,2,4,1,0,4,5,3
2,2,3,2,4,0.9356731,0,2,3,3
0,2,3,2,4,0.9995705,0,4,5,3
0,0,1,2,4,0.9999998,0,5,5,2
1,2,1,2,4,0.9990589,0,5,4,2
2,3,1,2,4,0.1043388,0,1,1,2
0,2,2,2,4,1,0,5,4,3
2,2,2,2,4,0.6731644,0,1,1,2
2,0,1,2,4,0.04084564,0,1,1,2
1,1,3,2,4,0.999268,0,4,5,3
0,0,2,2,4,0.9999996,0,5,5,4
1,1,2,2,4,0.8125251,0,1,1,3
0,1,2,2,4,0.9957717,0,3,3,4
0,3,0,6,5,0.9807593,0,2,3,3
1,2,2,6,5,0.9961079,0,5,4,3
1,0,1,6,5,0.9086933,0,5,4,3
2,2,0,6,5,0.96086,0,5,4,3
0,2,3,6,5,0.9800862,0,2,2,5
2,1,0,6,5,0.9538945,0,4,5,3
1,3,2,6,5,0.9921285,0,5,5,4
1,2,1,6,5,0.9968241,0,4,4,3
2,0,1,6,5,0.9727276,0,5,4,3
1,3,1,6,5,0.9911678,0,4,3,3
2,0,3,6,5,0.924993,0,3,2,5
0,2,2,6,5,0.9911862,0,4,3,4
2,1,2,6,5,0.9410897,0,5,5,2
0,0,3,6,5,0.9824027,0,2,3,5
2,3,2,6,5,0.9790277,0,3,3,3
1,1,2,6,5,0.9914793,0,3,4,2
0,1,2,6,5,0.9901798,0,5,5,4
1,0,3,6,5,0.9888132,0,3,3,4
1,0,2,6,5,0.9830498,0,5,5,4
0,3,2,6,5,0.959439,0,1,1,4
1,2,0,6,5,0.9747293,0,5,5,1
1,3,3,6,5,0.9902433,0,3,4,4
0,2,1,6,5,0.9866257,0,3,4,3
1,2,3,6,5,0.9864535,0,4,3,4
2,2,1,6,5,0.9626039,0,5,5,3
2,0,2,6,5,0.9793403,0,5,5,3
1,3,0,6,5,0.982649,0,2,2,2
0,1,3,6,5,0.998547,0,2,3,5
1,1,3,6,5,0.9887084,0,2,2,4
0,1,1,6,5,0.9174114,0,2,3,3
0,1,0,6,5,1,0,5,5,1
2,3,0,6,5,0.9982522,1,2,2,2
2,1,1,6,5,0.9959276,0,5,5,3
1,1,1,6,5,0.9997241,0,5,4,3
2,3,3,6,5,0.9997222,0,4,4,3
0,2,0,6,5,0.9621771,0,2,2,2
0,3,1,6,5,0.9875127,0,2,2,2
0,0,1,6,5,0.9999999,1,5,5,3
1,1,0,6,5,0.9645082,1,1,1,1
1,0,0,6,5,0.99756,0,4,4,2
2,2,3,6,5,0.9755917,0,5,5,4
2,1,3,6,5,0.9828063,0,5,5,4
0,0,2,6,5,0.996101,0,3,3,3
0,0,0,6,5,0.9736071,0,2,2,2
2,0,0,6,5,0.9571197,1,3,4,2
0,3,3,6,5,0.9620677,0,2,2,3
2,2,2,6,5,0.9826235,0,3,3,3
2,3,1,6,5,0.9127713,0,2,3,3
2,2,3,5,6,0.9693533,0,4,2,1
0,0,3,5,6,0.9999999,0,5,5,1
2,2,1,5,6,0.9977219,0,3,4,1
2,2,0,5,6,0.9848443,0,2,3,1
1,0,3,5,6,0.999921,0,4,5,2
2,0,1,5,6,0.9945406,1,4,4,1
1,2,3,5,6,0.9992446,0,3,4,2
1,2,1,5,6,0.9783443,0,2,3,1
0,2,1,5,6,0.9853852,0,2,2,1
2,2,2,5,6,0.9481766,0,3,4,1
2,0,0,5,6,0.9979727,0,4,4,1
2,1,2,5,6,0.9686806,0,1,4,1
0,0,2,5,6,0.9932013,0,2,4,1
1,1,2,5,6,0.9980944,0,3,4,1
0,2,3,5,6,0.9787559,0,2,3,2
2,3,2,5,6,0.952269,0,2,4,1
1,0,1,5,6,0.9722401,0,3,4,1
2,1,0,5,6,0.9689283,0,2,4,1
0,0,0,5,6,0.9881482,0,2,4,1
2,3,3,5,6,0.9796197,0,3,4,2
0,3,1,5,6,0.9603633,0,2,4,1
1,3,0,5,6,0.9823219,0,2,4,1
2,0,3,5,6,0.995678,0,4,4,3
1,2,0,5,6,0.9754681,0,2,3,1
0,3,2,5,6,0.9999955,0,5,5,1
1,0,0,5,6,0.9963999,0,2,3,1
2,1,3,5,6,0.9989455,0,5,5,3
0,1,3,5,6,0.998111,0,2,4,3
2,1,1,5,6,0.9526146,0,2,3,1
0,1,0,5,6,0.9970968,0,2,4,1
0,1,1,5,6,0.9999703,0,3,4,1
1,3,1,5,6,0.9734595,0,2,2,1
2,0,2,5,6,0.9736691,1,2,4,1
1,3,2,5,6,0.9750946,0,2,3,1
0,2,2,5,6,0.9894877,0,2,4,1
1,2,2,5,6,0.9912495,0,2,4,1
0,1,2,5,6,0.988642,0,2,4,1
1,0,2,5,6,0.9975644,0,3,4,1
2,3,1,5,6,0.9804416,0,2,4,1
0,0,1,5,6,0.9999812,0,2,4,1
0,3,0,5,6,0.990381,0,2,4,1
1,1,1,5,6,0.9879538,0,2,4,1
0,3,3,5,6,0.9999999,0,5,5,3
0,2,0,5,6,0.9960885,0,2,4,1
1,1,0,5,6,0.9757516,0,2,4,1
1,1,3,5,6,0.9801564,0,2,2,3
2,3,0,5,6,0.9608623,0,2,4,2
1,3,3,5,6,0.9903518,0,2,4,3
2,3,3,2,1,0.04684868,1,4,5,1
0,3,2,2,1,0.9186803,0,5,5,3
2,1,3,2,1,0.8863614,0,2,4,2
2,3,0,2,1,0.5555764,1,4,4,2
1,2,0,2,1,0.9831077,0,5,5,2
1,2,2,2,1,0.9814592,0,2,4,1
0,1,3,2,1,0.9726406,0,3,4,1
1,0,2,2,1,0.9745122,0,3,4,1
2,0,0,2,1,0.9079181,0,3,3,1
0,2,2,2,1,0.9954619,0,5,5,1
0,3,3,2,1,0.9760298,0,5,5,1
2,2,0,2,1,0.974228,0,4,5,1
0,3,1,2,1,0.9880809,0,4,5,1
1,1,0,2,1,0.9821016,0,3,4,1
0,1,0,2,1,0.9973928,1,5,5,1
0,0,2,2,1,0.999989,0,5,5,1
2,0,3,2,1,0.8190986,1,4,4,3
0,2,3,2,1,1,0,5,5,1
1,2,3,2,1,0.9866676,0,5,5,1
1,1,3,2,1,0.9837144,0,5,5,1
1,3,2,2,1,0.9845281,0,5,5,1
2,2,2,2,1,0.04785716,0,2,3,1
0,2,1,2,1,0.9999359,0,5,5,1
2,2,3,2,1,0.8442603,0,1,2,1
0,3,0,2,1,0.9958952,0,5,5,1
2,1,2,2,1,0.03445439,1,3,2,2
1,0,1,2,1,0.9795961,0,5,5,1
0,0,3,2,1,0.9999343,0,5,5,1
2,3,1,2,1,0.1170948,0,3,3,2
2,0,2,2,1,0.157998,0,2,2,1
2,2,1,2,1,0.4797215,1,4,4,1
2,1,1,2,1,0.8384745,0,4,5,1
0,1,2,2,1,0.9735923,0,3,4,1
1,0,0,2,1,0.9833372,0,5,5,1
1,3,1,2,1,0.7471758,0,5,5,1
2,1,0,2,1,0.8816123,0,5,5,1
1,1,2,2,1,0.9839019,0,5,5,1
0,2,0,2,1,1,1,5,5,1
2,0,1,2,1,0.1891522,0,1,2,1
2,3,2,2,1,0.9136109,1,5,5,1
0,0,0,2,1,0.9997716,0,5,5,1
1,3,3,2,1,0.9734602,0,4,5,1
1,1,1,2,1,0.9883803,0,5,5,1
1,0,3,2,1,0.979724,0,5,5,1
1,3,0,2,1,0.9847679,0,5,5,1
0,0,1,2,1,0.9998394,0,5,5,1
0,1,1,2,1,0.9698592,0,4,5,1
1,2,1,2,1,0.9784182,0,4,5,1
1,2,1,4,3,0.9304529,0,4,4,2
1,1,3,4,3,0.9966507,0,3,4,3
2,0,3,4,3,0.9980546,0,5,5,3
2,1,1,4,3,0.9976577,0,5,5,2
1,3,1,4,3,0.9997327,0,5,5,1
2,2,2,4,3,0.9928619,0,4,4,2
0,2,2,4,3,0.997147,0,5,4,2
0,0,3,4,3,0.9904362,0,3,4,2
2,3,0,4,3,0.9797216,0,4,4,2
1,0,2,4,3,0.90717,0,4,5,3
0,0,0,4,3,0.9982871,0,4,4,1
1,3,2,4,3,0.9778502,0,3,3,1
2,0,2,4,3,0.9983757,0,5,5,1
2,0,1,4,3,0.9830399,0,4,4,1
1,0,0,4,3,0.9998665,0,5,5,1
0,2,3,4,3,0.9999855,0,4,4,4
2,1,3,4,3,0.977396,1,3,3,3
1,1,1,4,3,0.9996902,0,3,3,1
2,2,3,4,3,0.9903603,0,3,3,4
1,0,3,4,3,0.9997135,0,4,5,4
0,3,1,4,3,0.9999968,1,5,5,1
0,3,0,4,3,0.9933836,1,3,3,1
2,3,3,4,3,0.909511,0,3,3,4
2,1,2,4,3,0.9972094,0,5,5,1
0,2,1,4,3,0.9999907,0,5,5,1
0,1,1,4,3,0.9999852,0,5,5,1
2,2,1,4,3,0.9975591,0,5,5,1
2,3,2,4,3,0.9981696,0,5,5,1
0,0,2,4,3,0.9999998,0,5,5,1
1,1,2,4,3,0.9957414,0,4,4,2
1,0,1,4,3,0.9997777,0,5,4,1
1,3,3,4,3,0.9997656,0,4,4,3
2,0,0,4,3,0.0403823,1,2,3,1
0,1,3,4,3,0.999865,0,4,5,1
1,2,0,4,3,0.9597445,1,3,3,1
0,3,2,4,3,0.9999893,0,4,4,1
1,2,3,4,3,0.9998003,0,4,4,1
0,3,3,4,3,0.99991,0,5,5,1
1,2,2,4,3,0.9997045,0,5,5,1
0,0,1,4,3,0.9999897,0,5,5,1
2,1,0,4,3,0.9979417,0,5,5,1
0,1,0,4,3,0.9997618,1,4,4,1
0,2,0,4,3,1,0,5,5,1
1,3,0,4,3,0.9996689,0,5,5,1
1,1,0,4,3,0.9996836,0,4,4,1
2,3,1,4,3,0.9735513,0,4,5,1
2,2,0,4,3,0.9983253,1,4,4,1
0,1,2,4,3,1,0,5,5,1
2,0,1,4,3,0.9962527,1,2,4,2
1,3,2,4,3,0.999721,0,2,3,2
0,0,2,4,3,0.9857685,0,2,4,1
2,3,0,4,3,0.03282051,1,2,4,2
0,3,0,4,3,0.9891347,1,2,4,1
2,1,0,4,3,0.9995661,1,4,4,1
2,1,2,4,3,0.9979745,0,2,4,3
1,0,1,4,3,0.9997743,0,3,4,2
0,1,3,4,3,1,0,4,4,4
1,0,0,4,3,0.9812666,0,2,4,2
2,0,3,4,3,0.9979399,0,4,4,2
2,3,3,4,3,0.9941234,0,2,4,2
